title,mDeBERTa-v3_politik_confidence,mDeBERTa-v3_is_politics
Tagträumer sprechen über langen Weg aus Burnout | krone.tv ADABEI,0.0015307450667023,0
"Teichtmeister: Anklage ausgeweitet, Termin steht | krone.tv NEWS",0.3185911476612091,0
Stand up paddling - By night with light | krone.tv NEWS,0.2093079984188079,0
Wirbel vor WM: Ist diese Stürmerin ein Mann? | krone.tv NEWS,0.1319262981414795,0
Arbeiten bei Hitze - Was ist erlaubt und was nicht? | krone.tv NEWS,0.646460235118866,1
Ärztemangel oder unausgewogene Verteilung? | krone.tv NEWS,0.0153063554316759,0
Tamara Mascara über Dragqueen-Debatte: „Sehe unglaubliche Verlogenheit“ |krone.tv ADABEI,0.013584392145276,0
"„Jeder der anders denkt, ist sofort ein Faschist“ | DAS DUELL krone.tv",0.0216359924525022,0
Weltpremiere Cupra Tavascan – Strom aufwärts| krone.tv MOTOR,0.0154765453189611,0
NATO-Gipfel in Vilnius ++ Putin traf Prigoschin  | krone.tv NEWS,0.819171130657196,1
Erstmals Trans-Frau zu „Miss Niederlande“ gekürt | NEWS krone.tv,0.1952869743108749,0
Wer ab heute nicht mehr Lotto spielen darf | krone.tv NEWS,0.2111930549144745,0
Schwarz-Blau in NÖ: „Skandale gleichen sich mit guter Arbeit aus“ | krone.tv NACHGEFRAGT,0.0464646629989147,0
Nervenkrankheit: Peru ruft Gesundheitsnotstand aus | krone.tv NEWS,0.0036287400871515,0
Kohlenmonoxid ausgetreten: Bub (12) liegt im Koma | krone.tv NEWS,0.2470779418945312,0
Sonnenschutz für Almschweine - Unsere Tiere vor der Affenhitze schützen | krone.tv NEWS,0.0446808710694313,0
Wieder da und doch entmachtet? Rätsel um General | krone.tv NEWS,0.1329079568386078,0
NATO Gipfel in Vilnius: Ukraine noch nicht bereit für Aufnahme | krone.tv NEWS,0.3399372100830078,0
Notarzthubschrauber wird aus Tiroler Ort verbannt | krone.tv NEWS,0.0324093475937843,0
Andro Switch: Verhütungsring für den Mann | krone.tv NEWS,0.1463920474052429,0
Spanien: 20.000 Euro als Wahlzuckerl für Junge | krone.tv NEWS,0.9971495270729064,1
Aus formalen Gründen - Kinder-Klimaklage wurde vom VfGH zurückgewiesen | krone.tv NEWS,0.6900371313095093,1
Starnacht am Wörthersee: VIP-Talk über unvergessliche Hoppalas & Österreich-Liebe |krone.tv ADABEI,0.0040385918691754,0
Klimaaktivisten legten Schwedenplatz lahm | krone.tv NEWS,0.8532414436340332,1
Jetzt bestätigt Kiew den Anschlag auf Krim-Brücke | krone.tv NEWS,0.6772605776786804,1
Voll im Wahlkampf: Nur noch Streit und Stillstand in der Koalition | krone.tv NEWS,0.9950563311576844,1
Benko: Stress mit der EZB und den Bilanzen | krone.tv NEWS,0.922097384929657,1
Partystimmung vor großer Starnacht: So feierten die Promis am Wörthersee |krone.tv ADABEI,0.0015041126171126,0
NEOS wollen Pflichtmitgliedschaft bei Kammern kübeln | SOMMERGESPRÄCHE krone.tv,0.9748929738998412,1
"Sarah Engels und Mike Singer als Superhelden, Modesünden & Dragqueen-Debatte: krone.tv ADABEI PRIME",0.0232530143111944,0
NEOS-Chefin an FPÖ: „Bekommt ihr Geld vom Kreml?“ | SOMMERGESPRÄCHE krone.tv,0.9648882746696472,1
2000 junge Menschen wollen Medizin-Studienplatz I NEWS krone.tv,0.0005884087877348,0
"„Sozialkompetenz abzufragen, ist extrem schwierig“ I NEWS krone.tv",0.4588335752487182,0
Toxisches Spiel um Macht und Unabhängigkeit | krone.tv STREAM ON,0.9877232313156128,1
NEOS-Chefin: „Ich bin die einzige Ehrliche!“ | SOMMERGESPRÄCHE krone.tv,0.2528450191020965,0
Frau mit Stanleymesser getötet ++ Sky Shield unterzeichnet | krone.tv NEWS,0.4234580397605896,0
"Sobotka: ""ChatGPT ist nicht immer sinnvoll"" | krone.tv NACHGEFRAGT",0.4273369908332824,0
Nächster Frauenmord: Partner wurde festgenommen | krone.tv NEWS,0.0546069107949733,0
6 Tote und Dutzende Verletzte: Brand in Altersheim | krone.tv NEWS,0.0719816237688064,0
Reinsperger: „Dachte erst: ‘Nie im Leben schaffe ich das!‘“ | krone.tv STREAM ON,0.2645483314990997,0
Putins Panzerzug verfügt sogar über Lifting-Studio | krone.tv NEWS,0.9157147407531738,1
USA planen Lieferung von Streumunition an Ukraine | krone.tv NEWS,0.9275509119033812,1
"tagesthemen 23:15 Uhr, 06.08.2023",0.9162596464157104,1
"tagesschau 20:00 Uhr, 06.08.2023",0.5535053610801697,1
"ARD-Sommerinterview mit Markus Söder, CSU",0.9592880010604858,1
Papst Franziskus hält Gottesdienst vor mehr als 1 Million Menschen,0.1081889495253562,0
Starke Unwetter: Evakuierungen nach Dammbruch in Slowenien,0.1370697766542434,0
Eure Fragen an CSU-Chef Markus Söder | Frag selbst 2023,0.9552670121192932,1
"tagesthemen 23:25 Uhr, 05.08.2023",0.9095862507820128,1
Christopher Street Day in Hamburg,0.6176279783248901,1
"tagesschau 20:00 Uhr, 05.08.2023",0.5660185217857361,1
Suche nach Bündnispartnern für die Ukraine in Saudi-Arabien,0.6971967220306396,1
"tagesthemen 21:45 Uhr, 04.08.2023",0.9175246357917786,1
"tagesschau 20:00 Uhr, 04.08.2023",0.5626571178436279,1
Nawalny zu weiteren 19 Jahren Haft verurteilt,0.5784482359886169,1
Selbstdiagnose auf Social Media? I Deutschland3000 – Die Woche mit Eva Schulz,0.193756878376007,0
4 Milliarden Euro für bessere Kitas,0.2620856463909149,0
Wie Wasserstoff unsere Wirtschaft verändern könnte | KlimaZeit,0.5009765625,1
Fußball-WM-Aus: Ursachensuche und mögliche Konsequenzen,0.3380770981311798,0
Kreuzthal: Ein Dorf rettet sich selbst | tagesthemen mittendrin,0.8905444145202637,1
Hohe zusätzliche Strafe für Kreml-Kritiker Nawalny erwartet,0.8703770637512207,1
Sturm auf das Kapitol: Trump plädiert auf unschuldig,0.5886527299880981,1
"MOMA-Sommertrips in Niedersachsen: Wilhelmshaven, Wangerland, Weser | ARD-Morgenmagazin",0.1051186323165893,0
Starke Leistung von Südkorea - WM-Turnier für Deutschland vorbei,0.0141996806487441,0
WM-Kommentatorin Stephanie Baczyk zum WM-Aus der Frauen,0.3479801118373871,0
Mehrheit hält Klimaschutz für wichtig,0.8556100130081177,1
Fußball-WM: Deutschland ist raus,0.0174257531762123,0
Frachter sicher in Eemshaven eingelaufen,0.4234579801559448,0
Bundesgerichtshof zu Verdienstausfällen durch Corona,0.3146820366382599,0
Drohnen und Raketen auf Odessa | ARD Morgenmagazin,0.3457676768302917,0
Katholischer Weltjugendtag in Lissabon,0.1959784775972366,0
WM-Fußballerinnen spielen gegen Südkorea,0.0716236531734466,0
"tagesthemen 22:15 Uhr, 02.08.2023",0.9140608906745912,1
"tagesschau 20:00 Uhr, 02.08.2023",0.5746334791183472,1
Wacken: Heavy-Metal-Festival mit weniger Fans begonnen,0.0259697046130895,0
Krieg gegen die Ukraine: Drohnenangriff auf Odessa,0.0534527190029621,0
Verteidigungsminister will gegen Bewerbermangel bei der Bundeswehr ankämpfen,0.9587699770927428,1
Niger: Darum plant Deutschland keine Evakuierungsflüge,0.0806466042995452,0
Erneut Anklage gegen Ex-US-Präsident Trump erhoben,0.8194603323936462,1
Erdüberlastungstag: Ressourcen für 2023 verbraucht,0.9420019388198853,1
Evakuierungen aus Niger nach Militärputsch,0.1515607237815857,0
So will die Bundeswehr mehr Frauen gewinnen | ARD-Morgenmagazin,0.8364710807800293,1
"tagesthemen 22:15 Uhr, 01.08.2023",0.9125141501426696,1
"Nahles: ""Die Arbeitgeber müssen heute viel mehr tun""",0.4843800961971283,0
"tagesschau 20:00 Uhr, 01.08.2023",0.581303060054779,1
Wacken-Anreise für Fahrzeuge final gestoppt,0.5404388308525085,1
Tausende strömen zum Weltjugendtag nach Lissabon,0.6928498148918152,1
"tagesthemen 22:05 Uhr, 31.07.2023",0.9147487282752992,1
"tagesschau 20:00 Uhr, 31.07.2023",0.532181978225708,1
Krieg gegen die Ukraine: Drohnenangriffe in Charkiw und Moskau,0.5519360303878784,1
Myanmar: Aung San Suu Kyi teilweise begnadigt,0.693057656288147,1
Start ins Ausbildungsjahr: Viele Stellen noch unbesetzt,0.0967058017849922,0
Wacken droht Schlammschlacht: Regenwetter erschwert Anreise aufs Festival,0.3005402386188507,0
Bremerhaven: Mit dem Zoll auf Drogenjagd | tagesthemen mittendrin,0.7730103135108948,1
Wie geht es der Oder? Unterwegs mit Wasserprüfern | ARD-Morgenmagazin,0.5596510767936707,1
Penny verlangt „wahre Preise“ – Produkte deutlich teurer,0.3625177443027496,0
Maßnahmen gegen Tabakkonsum: WHO kritisiert Deutschland,0.8414025902748108,1
Schweden und Dänemark prüfen Rechtsmittel gegen Koranverbrennungen,0.4865754842758178,0
„Fremantle Highway“ an neuem Ankerplatz angekommen,0.4244119822978973,0
Verfassungsschutzchef zu AfD-Versammlung: „Rechtsextremistische Verschwörungstheorien verbreitet“,0.7474316358566284,1
Rhodos nach den Waldbränden | ARD-Morgenmagazin,0.0290666315704584,0
Grünen-Vorsitzende Ricarda Lang im ARD-Sommerinterview,0.9800626635551452,1
AfD: Listenaufstellung für die Europawahl 2024,0.9949347376823424,1
Eure Fragen an Grünen-Chefin Ricarda Lang | Frag selbst 2023,0.9661160111427308,1
Mehr als 10.000 Reservist:innen wollen Militärdienst verweigern,0.3061120212078094,0
tagesthemen 23:15 Uhr,0.9072300791740416,1
"tagesschau 20:00 Uhr, 29.07.2023",0.5360699892044067,1
AfD: Maximilian Krah wird Spitzenkandidat für die Europawahl,0.9942585825920104,1
Brennender Frachter soll abgeschleppt werden,0.3722769916057586,0
Treffen in Madgeburg: AfD bereitet Europawahl vor,0.977671205997467,1
"tagesthemen 21:45 Uhr, 28.07.2023",0.9225521683692932,1
"tagesschau 20:00 Uhr, 28.07.2023",0.5404388308525085,1
Probleme für die Binnenschifffahrt durch Niedrigwasser | KlimaZeit,0.3647775650024414,0
Wieviel Haltung soll Fußball zeigen? I Deutschland3000 – Die Woche mit Eva Schulz,0.5178146958351135,1
AfD-Parteitag in Magdeburg,0.9730621576309204,1
„Fremantle Highway“: Stabile Lage bei brennendem Frachter in der Nordsee,0.5178146958351135,1
Mainz: Schausteller in der Krise | tagesthemen mittendrin,0.3633212149143219,0
"tagesthemen 22:15 Uhr, 27.07.2023",0.9143672585487366,1
Militär schlägt sich auf Seite der Putschisten,0.9003546833992004,1
"tagesschau 20:00 Uhr, 27.07.2023",0.5423785448074341,1
Kühlen von brennendem Frachter gestoppt,0.376623123884201,0
Habeck will Gas- und Strompreisbremse verlängern,0.932222306728363,1
"EZB erhöht Leitzins auf 4,25 Prozent",0.5445591807365417,1
Afrika-Gipfel in Sankt Petersburg,0.4790162742137909,0
München: 30 Jahre Theaterakademie | tagesthemen mittendrin,0.2312668114900589,0
Putschisten verkünden Sturz der Regierung in Niger,0.9610037803649902,1
"tagesthemen 22:15 Uhr, 26.07.2023",0.9161096215248108,1
"tagesschau 20:00 Uhr, 26.07.2023",0.5389832258224487,1
Pressekonferenz nach Schlichtungsversuchen zwischen Bahn und EVG,0.8172100782394409,1
Drogeriemarkt dm darf Eigenmarke nicht als „umweltneutral“ bewerben,0.5219585299491882,1
Die Bundesregierung setzt große Hoffnungen in grünen Wasserstoff,0.9508121609687804,1
Feuer auf Frachter vor niederländischer Küste,0.2551580369472503,0
Königs Wusterhausen: Unterwegs mit der Wasserschutzpolizei | tagesthemen mittendrin,0.8971559405326843,1
"Razzien, Skandale und Champagner: In einem Jahr starten die Olympischen Sommerspiele in Paris",0.9947288632392884,1
"Extremwetter im Mittelmeerraum: Brände, Hitze und noch keine Entwarnung",0.0512724183499813,0
tagesthemen 22:15 Uhr,0.9011404514312744,1
Katrin Göring-Eckardt über die Lage der Grünen und den Umgang mit der AfD,0.994379997253418,1
"tagesschau 20:00 Uhr, 25.07.2023",0.5253688097000122,1
Mehr als 500 Brände in Griechenland,0.1689597815275192,0
Zahl der Badetoten in Deutschland steigt wieder,0.1588093191385269,0
Viele Tote bei Waldbränden in Algerien,0.0745702534914016,0
Waldbrände in Griechenland: Starke Winde fachen Feuer immer wieder an,0.1090398803353309,0
"Interview mit Boris Rhein (CDU), Ministerpräsident Hessen | tagesthemen",0.989223301410675,1
Waldbrände in Griechenland weiter außer Kontrolle,0.3083984851837158,0
Nach Kritik an CDU-Chef: Merz relativiert Aussagen zu AfD-Zusammenarbeit,0.7794897556304932,1
tagesschau 20:00 Uhr,0.602763295173645,1
Waldbrände in Griechenland weiter außer Kontrolle,0.3083984851837158,0
Waldbrände in Griechenland: Keine Entwarnung für Rhodos und Korfu,0.1343778371810913,0
Schwierige Regierungsbildung nach der Parlamentswahl in Spanien,0.960416853427887,1
"tagesthemen 23:15 Uhr, 23.07.2023",0.9260366559028624,1
Waldbrände auf Rhodos: Größte Evakuierungsaktion in griechischer Geschichte,0.0246480498462915,0
"tagesschau 20:00 Uhr, 23.07.2023",0.5380124449729919,1
Tausende fliehen vor Feuer auf griechischer Insel Rhodos,0.3963017761707306,0
Parlamentswahl: Spanien vor möglichem Machtwechsel,0.99489027261734,1
"tagesthemen 23:15 Uhr, 22.07.2023",0.9224823117256165,1
43 Grad im Flugzeug: Hitzewelle trifft Südwesten der USA,0.160266026854515,0
Entscheidung zum Tiefseebergbau vertagt,0.9007046222686768,1
Vor der Parlamentswahl in Spanien,0.9571478366851808,1
"tagesthemen 21:45 Uhr, 21.07.2023",0.9240732789039612,1
tagesschau 20:00 Uhr,0.602763295173645,1
Klimaneutrale Firmen - eine große Herausforderung | KlimaZeit,0.0701126009225845,0
Mehr abschieben oder besser integrieren? I Deutschland3000 – Die Woche mit Eva Schulz,0.909891963005066,1
"Polizei stellt Suche ein: ""Löwin"" ist wohl ein Wildschwein",0.0127657121047377,0
"Erstmals wird in Deutschland ein ""Bürgerrat"" eingesetzt",0.9089417457580566,1
Pressekonferenz der Gemeinde Kleinmachnow zur Suche nach einer mutmaßlichen Löwin,0.8963648080825806,1
Ukraine setzt Streumunition aus USA ein,0.8736736178398132,1
Kühlungsborn: Jagd auf Geisternetze | tagesthemen mittendrin,0.2759094536304474,0
Suche nach mutmaßlicher Löwin bei Berlin fortgesetzt,0.9064048528671264,1
ARD-DeutschlandTrend: Grüne auf-Fünf-Jahres-Tief,0.9286032915115356,1
MOMA-Sommertrips in Sachsen: Zittau-Zittauer Gebirge-Zwickauer Mulde | ARD-Morgenmagazin,0.0281841848045587,0
"tagesthemen 22:15 Uhr, 20.07.2023",0.9112586975097656,1
"tagesschau 20:00 Uhr, 20.07.2023",0.5428632497787476,1
Polizei sucht bei Berlin nach frei laufender Löwin,0.0902532413601875,0
Gedenken an Hitler-Attentat vor 79 Jahren: Pistorius ruft zu mehr Wachsamkeit gegen Extremismus auf,0.0059225568547844,0
32 Teams in Australien und Neuseeland: Eröffnung der FIFA Frauen WM 2023,0.0930580049753189,0
Temperaturrekord: Auswirkungen der Korallenbleiche,0.293809562921524,0
Wehrbeauftragte des Bundestags: Högl zweifelt an Rekruten-Ziel der Bundeswehr,0.9548583626747132,1
Apotheker als Whistleblower: Milliarden-Verschwendung bei Krebsmedikamenten,0.0219168309122324,0
Schwedische Botschaft in Bagdad gestürmt,0.6630146503448486,1
Dieses Auktionshaus versteigert Bagger | ARD-Morgenmagazin,0.0144896274432539,0
"tagesthemen 22:15 Uhr, 19.7.2023",0.9164841175079346,1
Thüringens Ministerpräsident Bodo Ramelow im Interview | tagesthemen,0.9735064506530762,1
"tagesschau 20:00 Uhr, 19.07.2023",0.541893720626831,1
Krieg gegen die Ukraine: Wieder Angriffe auf Odessa,0.0887412875890731,0
Hitzewelle in Südeuropa: Alarmstufen und Warnungen,0.4156102240085602,0
Sorge nach abgelaufenem Getreideabkommen,0.9712929129600524,1
Borkum: Rettungsübung auf dem Windrad | tagesthemen mittendrin,0.99088317155838,1
Brief von flüchtigem Ex-Wirecard-Vorstand Marsalek sorgt im Prozess für Streit,0.6224592924118042,1
MOMA-Sommertrips in Bayern: Pottenstein-Paradiestal-Püttlach | ARD-Morgenmagazin,0.0455007962882518,0
UN-Sicherheitsrat beschäftigt sich mit Künstlicher Intelligenz,0.4946290850639343,0
"tagesthemen 22:15 Uhr, 18.07.2023",0.9175246357917786,1
"tagesschau 20:00 Uhr, 18.7.2023",0.541408896446228,1
CDU-Vorstoß zur Abschaffung des individuellen Asylrechts sorgt für Kritik,0.7713271379470825,1
Hohe Temperaturen: Amtsärzt:innen fordern Sommer-Siesta in Deutschland,0.9707155227661132,1
Arbeitsminister Heil wirbt in Indien um Fachkräfte,0.9591829776763916,1
Verband fordert mehr Tempo beim Ausbau von Windrädern in Deutschland,0.9548951983451844,1
Bundesverfassungsgericht verhandelt über Pannen bei Bundestagswahl in Berlin,0.9468920826911926,1
Münchehofe: Einsatz für die Jugendfeuerwehr | tagesthemen mittendrin,0.0850990489125251,0
Ende des Getreideabkommens: Ukraine will Agrarexporte fortsetzen,0.2966542541980743,0
Ungleicher Ausbau der Windenergie in den Bundesländern,0.7992857098579407,1
"Was passiert, wenn Trinkwasser knapp wird? Beispiel Uruguay | ARD-Morgenmagazin",0.7144288420677185,1
"tagesthemen 21:40 Uhr, 17.07.2023",0.919208526611328,1
"tagesschau 20:00 Uhr, 17.07.2023",0.5448014140129089,1
"tagesthemen 22:00 Uhr, 10.07.2023",0.8982321619987488,1
EU schließt Migrationsabkommen mit Tunesien,0.7694269418716431,1
"tagesschau 20:00 Uhr, 14.07.2023",0.5462540984153748,1
Garmisch-Partenkirchen: Leben auf dem Berg | tagesthemen mittendrin,0.6783269047737122,1
Krim-Brücke: Zwei Tote nach angeblicher Explosion,0.3593641519546509,0
Russland: Getreideabkommen mit Ukraine vorerst gestoppt,0.5375269651412964,1
Deutsche Bahn und EVG: Schlichtung des Tarifkonflikts beginnt,0.8135718703269958,1
FIFA Frauen-WM: Deutsches Team trainiert in Wyong,0.0740972608327865,0
Moma-Reporter nachgehakt: Was wurde aus dem Gemeinschaftsgarten Köln-Finkenberg? | ARD-Morgenmagazin,0.115131139755249,0
"tagesthemen 23:15 Uhr, 16.07.2023",0.9104658365249634,1
"tagesschau 20:00 Uhr, 16.07.2023",0.5321820378303528,1
"ARD-Sommerinterview mit Janine Wissler, Vorsitzende Linkspartei",0.929640293121338,1
Eure Fragen an Linken-Chefin Janine Wissler | Frag selbst 2023,0.9356117844581604,1
DFB-Team bereitet sich auf WM-Start vor,0.2091464251279831,0
USA: Mehrere Bundesstaaten warnen vor extremer Hitze,0.8415654301643372,1
Mexiko: Hohe Nachfrage nach Tequila belastet Ökosystem,0.4215517938137054,0
"tagesthemen 23:20 Uhr, 15.7.2023",0.907230019569397,1
"tagesschau 20:00 Uhr, 15.07.2023",0.5380124449729919,1
In Italien könnten in den kommenden Tagen Hitzerekorde fallen,0.4047426879405975,0
Griechenland auf dem Höhepunkt der aktuellen Hitzewelle,0.5200088620185852,1
Auch US-Schauspieler:innen starten in den Streik,0.7154240608215332,1
Podcast-Highlights für den Sommer | 11KM - der tagesschau-Podcast,0.4339814782142639,0
"tagesthemen 21:45 Uhr, 14.07.2023",0.9235923290252686,1
Klimawandel: Wie Wasserschutz klappen soll | KlimaZeit,0.3490888178348541,0
Rechtschreib-Rat: Keine neuen Empfehlungen zu Gendersprache,0.2425643056631088,0
Sollten Reiche kein Elterngeld mehr bekommen? I Deutschland3000 – Die Woche mit Eva Schulz,0.7051762938499451,1
Bundeskanzler Scholz stellt sich Fragen bei Sommerpressekonferenz,0.970487415790558,1
Nationalfeiertag in Frankreich,0.98940908908844,1
Zweiter Jahrestag der Flutkatastrophe,0.0738631039857864,0
Sommerpressekonferenz von Kanzler Scholz,0.9663867354393004,1
Schleiden: Zwei Jahre nach der Flutkatastrophe| tagesthemen mittendrin,0.8135349154472351,1
"Klimakleber: Eine Hand auf der Straße, ein Bein im Knast | 11KM - der tagesschau-Podcast",0.8509801626205444,1
tagesthemen 22:15 Uhr. 13.07.2023,0.9137535095214844,1
"tagesthemen-Interview mit Lina Johnsen, Sprecherin der Klima-Protestbewegung „Letzte Generation“",0.6446726322174072,1
"tagesschau  20:00 Uhr, 13.07.2023",0.5510905981063843,1
Nur noch nachhaltig reisen? Was dann? | mal angenommen – tagesschau-Podcast,0.3750195503234863,0
China-Strategie der Bundesregierung: Kein grundlegender Kurswechsel,0.528046727180481,1
Krieg gegen die Ukraine: Luftangriffe auf Kiew reißen nicht ab,0.2596378922462463,0
Welthungerhilfe stellt Jahresbericht vor: Millionen Menschen unterstützt,0.1446314454078674,0
US-Präsident Biden auf Besuch in Finnland,0.9042285084724426,1
Solaranlagen für den eigenen Balkon,0.308190256357193,0
Bad Sobernheim: Bäume retten auf der Klassenfahrt | tagesthemen mittendrin,0.6220002770423889,1
„Letzte Generation“ blockiert Flughäfen in Hamburg und Düsseldorf,0.7418610453605652,1
Post Covid: neue Behandlungsmöglichkeiten für Betroffene,0.1772405207157135,0
Neuer CDU-Generalsekretär Linnemann formuliert Ziele,0.9640474319458008,1
Bereit für den Klimawandel? Deutschland so… | 11KM - der tagesschau-Podcast,0.8972460031509399,1
Bundesfinanzminister a.D. Peer Steinbrück (SPD) über die Ampel-Politik | maischberger,0.959478199481964,1
Alexander Rodnyansky und Gerhart Baum (FDP) über den NATO-Gipfel | maischberger,0.9674103260040284,1
"tagesthemen 22:15 Uhr, 12.07.2023",0.9190633296966552,1
"tagesschau 20:00 Uhr, 12.07.2023",0.5727227926254272,1
Kreml bezeichnet Ukraine-Zusagen als „extremen Fehler“,0.6911848187446594,1
NATO-Gipfel in Vilnius endet,0.7345005869865417,1
EU-Parlament beschließt Gesetz für mehr Umweltschutz,0.9901210069656372,1
Mehr Unterstützung für Long-Covid-Betroffene geplant,0.6813027858734131,1
Carsten Linnemann ist neuer CDU-Generalsekretär,0.9661180377006532,1
UN-Sicherheitsrat: Russland blockiert Hilfslieferungen für Syrien,0.5363128781318665,1
NATO berät in Litauen mit ukrainischem Präsidenten Selenskyj,0.8606035709381104,1
Deutschlands Moore: Klimakiller oder Hoffnungsträger? | 11KM - der tagesschau-Podcast,0.4656304121017456,0
Wie steht es um das Klima? Sven Plöger und Peter Wohlleben im Gespräch | maischberger,0.5370413661003113,1
Streubomben für die Ukraine? Norbert Röttgen (CDU) und Ralf Stegner (SPD) im Gespräch | maischberger,0.9717388153076172,1
"tagesthemen 22:15 Uhr, 11.07.2023",0.9173767566680908,1
"Pistorius in den tagesthemen: ""Zukunft der Ukraine liegt in der NATO""",0.9978468418121338,1
"tagesschau 20:00 Uhr, 11.07.2023",0.5846269130706787,1
CDU-Chef Merz wechselt Generalsekretär Czaja aus,0.9788343906402588,1
Bundesverfassungsgericht hält an Cannabisverbot fest,0.6800292134284973,1
Bevölkerungswachstum: Ägypten setzt Anreize für kleinere Familien,0.8443447947502136,1
Weltweite Messungen: Hitzerekord in erster Juliwoche,0.2191703170537948,0
Unterschiedliche Reaktionen auf Krankenhausreform-Pläne,0.8610715270042419,1
Vorstellung des bundesweiten Berichts zur häuslichen Gewalt mit Bundesministerinnen Faeser und Paus,0.9756465554237366,1
Daten des Bundeskriminalamts: Gewalt in Partnerschaften deutlich gestiegen,0.2267836481332779,0
NATO-Gipfel in Litauen: Gespräche zu Bündnis-Perspektive für die Ukraine,0.8969981074333191,1
DeSantis - der Hardcore-Trump? | 11KM - der tagesschau-Podcast,0.9852572083473206,1
"tagesschau 20:00 Uhr, 10.07.2023",0.5760650634765625,1
„NATO-Mitgliedschaft kann künftige Kriege vermeiden“ – der ukrainische Außenminister im Interview,0.942307949066162,1
Live: Lauterbach informiert nach Bund-Länder-Runde über Krankenhausreform,0.988278865814209,1
Live: Lauterbach informiert nach Bund-Länder-Runde über Krankenhausreform,0.988278865814209,1
Erdogan fordert neue EU-Beitrittsgespräche,0.9561044573783876,1
SPD-Chef Klingbeil schlägt Abschaffung des Ehegattensplittings vor,0.9367205500602722,1
Wie das Assad-Regime vom Drogenhandel in Syrien profitiert,0.0662513151764869,0
Frontex droht mit Abzug aus Griechenland,0.3290682137012481,0
NATO diskutiert über Sicherheitsgarantien für Ukraine,0.9775429964065552,1
Gehackt: Wie weiter nach der Cyber-Katastrophe | 11KM - der tagesschau-Podcast,0.1179780215024948,0
Nächster Ampelstreit - Wie viel Geld sollen Familien bekommen? | Anne Will,0.9355822801589966,1
"tagesschau 20:00 Uhr, 09.07.2023",0.5732006430625916,1
Abstimmung über Verlängerung der Syrien-Hilfe nach Erdbeben,0.9772191643714904,1
Hunderttausende Menschen zum CSD in Köln erwartet,0.84065181016922,1
Tafeln kommen an ihre Grenzen,0.7523766756057739,1
"tagesthemen 23:15 Uhr, 08.07.2023",0.9135223627090454,1
"tagesschau 20:00 Uhr, 08.07.2023",0.5751108527183533,1
Streit um Asylregeln: Niederländische Regierung zurückgetreten,0.8183741569519043,1
"tagesthemen 21:20 Uhr, 07.07.2023",0.9122018218040466,1
"tagesschau 20:00 Uhr, 07.07.2023",0.5774953961372375,1
Wo wird klimafreundlich gebaut? | KlimaZeit,0.2751297354698181,0
Vor NATO-Gipfel: Diskussion um mögliche US-Lieferung von Streumunition an die Ukraine,0.9932680726051332,1
USA lassen neues Alzheimermedikament „Leqembi“ zu,0.6759784817695618,1
Zahlen die Reichen genug für ihre Klima-Sünden? I Deutschland3000 – Die Woche mit Eva Schulz,0.7237001657485962,1
Krieg in der Ukraine: Selenskyj in Prag und Debatte um Streumunition,0.9936610460281372,1
Claudia Plattner ist neue Chefin der deutschen Cyber-Abwehr,0.1018571481108665,0
"Brokstedt-Prozess nach tödlicher Messerattacke: Angeklagter behauptet, er sei unschuldig",0.0758581757545471,0
USA planen wohl Lieferung von Streumunition an die Ukraine,0.8927496671676636,1
CDU und CSU für „grundlegenden Neustart“ beim Heizungsgesetz,0.9653811454772948,1
Unterwegs mit einem Heizungsinstallateur | ARD-Morgenmagazin,0.013729091733694,0
Plötzlich im Datensatz. Wenn die KI mit Dir trainiert | 11KM - der tagesschau-Podcast,0.2747403979301452,0
"Waldbrände wüten in Spanien und Portugal, tausende Hektar zerstört",0.3750195503234863,0
Judo-Masters in Budapest: Abschlusstag mit den Schwergewichten,0.0453426763415336,0
Niger: Putschisten lassen Ecowas-Ultimatum verstreichen und sich in Niamey bejubeln,0.9898891448974608,1
Nachrichten des Tages | 6. August - Abendausgabe,0.4354213178157806,0
Wieder massiver Luftangriff auf Ukraine und neues Prigoschin-Video,0.0268141757696867,0
"""Habt keine Angst!"": Papst feiert Abschlussmesse des Jugendwelttages",0.0399092435836792,0
Pakistan: Dutzende Tote und Verletzte bei Zugunglück,0.1358327567577362,0
"Wieder massiver Luftangriff auf Ukraine, und neues Prigoschin-Video",0.0666906535625457,0
Nachrichten des Tages | 6. August - Mittagsausgabe,0.5009765625,1
Ultimatum läuft ab: Im Niger droht eine militärische Eskalation,0.5309661626815796,1
"""Erhebet euch"": Papst feiert in Lissabon mit Millionen Menschen Gebetswache",0.0363951735198497,0
Nicht mehr ausreichend: Die ungewisse Zukunft des Themse-Sperrwerks,0.7967672944068909,1
Nachrichten des Tages | 6. August - Morgenausgabe,0.4697634577751159,0
Russland kündigt Vergeltung für Drohnenangriffe an,0.4251278340816498,0
Extremwetter: Kroatien wartet auf die große Flutwelle aus Slowenien,0.0725216642022132,0
Nachrichten des Tages | 5. August - Abendausgabe,0.4272772073745727,0
Putschisten in Niger bitten Wagner-Gruppe um Hilfe,0.9590106010437012,1
"Papst Franziskus in Fátima, dem Ort russischer Prophezeiung",0.0486765764653682,0
Bomben und Drogen: Großrazzia in Ecuadors gefährlichstem Gefängnis,0.0326051451265811,0
